;DamageScenario;Date;MATFileName;BLKName;PitchMean;PitchStd;PitchMax;PitchMin;ZrCr1;ZrCr2;RPM_DC1;RPM_DC2;RPM;DC1_az;DC2_az;AzPhase;Wind;WindDirection;Temperature;Precipitation;Generator;Power;Yaw;RPM_Class
1;undamaged;28/11/14 15:49;Run5_2..mat;PowerCurveDemo_20141128_1540.blk;-0.225502461;0.066272667;-0.110947545;-0.657000744;21;21;42.31570007;42.59211064;42.45390535;341.1373039;72.27160987;268.8656941;4.2203677;89.50774;2.892069;0.0;0.0;0.0;0.0;43 RPM
2;undamaged;28/11/14 15:54;Run5_3..mat;PowerCurveDemo_20141128_1550.blk;-0.299239603;0.012054244;-0.271184632;-0.337845375;21;21;42.43905143;42.43404329;42.43654736;107.5109574;197.861974;269.6489834;5.291452653;78.96517;2.937873;0.0;0.0;0.0;0.0;43 RPM
3;undamaged;28/11/14 15:59;Run5_4..mat;PowerCurveDemo_20141128_1550.blk;-0.307209128;0.005948461;-0.287805057;-0.329925357;21;21;42.17654587;42.45777384;42.31715985;125.3262971;221.8264534;263.4998438;6.140598426;79.23046;2.956498;0.0;0.0;0.0;0.0;43 RPM
5;undamaged;28/11/14 16:09;Run5_6..mat;PowerCurveDemo_20141128_1600.blk;4.333767923;2.869936059;10.34146844;-1.146042448;17;17;33.91520078;33.85366408;33.88443243;221.6478922;310.9695457;270.6783465;3.314726719;92.99641;2.863748;0.0;0.0;0.0;0.0;T2
24;undamaged;28/11/14 17:44;Run5_25..mat;PowerCurveDemo_20141128_1740.blk;0.014015676;0.100108199;0.199120715;-0.137749517;22;22;42.12531201;42.82069748;42.47300475;296.2009181;26.80356993;269.3973482;5.387916775;83.97925;2.826284;0.0;0.0;0.0;0.0;43 RPM
29;undamaged;28/11/14 18:09;Run5_30..mat;PowerCurveDemo_20141128_1800.blk;-0.276817583;0.010111857;-0.237936722;-0.297467013;21;21;42.25081527;42.69824136;42.47452832;144.805496;241.3825069;263.4229892;3.182894139;87.81371;2.925433;0.0;0.0;0.0;0.0;43 RPM
41;undamaged;28/11/14 19:09;Run5_42..mat;PowerCurveDemo_20141128_1900.blk;-0.281469206;0.026410288;-0.122946294;-0.305196005;21;21;42.40982834;42.58058163;42.49520498;295.5488181;26.21490707;269.333911;4.67554786;83.46413;3.219601;0.0;0.0;0.0;0.0;43 RPM
52;undamaged;28/11/14 20:04;Run5_53..mat;PowerCurveDemo_20141128_2000.blk;-0.301570021;0.009435004;-0.280171549;-0.33562396;21;21;42.57414186;42.32426196;42.44920191;250.220515;339.9029695;270.3175455;3.663997432;91.50412;3.11611;0.0;0.0;0.0;0.0;43 RPM
64;undamaged;28/11/14 21:04;Run5_65..mat;PowerCurveDemo_20141128_2100.blk;-0.280923879;0.003485045;-0.240739961;-0.622224374;21;21;42.35790469;42.63578957;42.49684713;2.640227949;93.34225562;269.2979723;3.57663004;87.90132;3.150802;0.0;0.0;0.0;0.0;43 RPM
77;undamaged;28/11/14 22:09;Run5_78..mat;PowerCurveDemo_20141128_2200.blk;-0.255824106;0.027239398;-0.202262073;-0.299592536;21;21;42.30996001;42.53354479;42.4217524;355.3680661;86.16614468;269.2019215;4.54341678;85.05262;3.275307;0.0;0.0;0.0;0.0;43 RPM
79;undamaged;28/11/14 22:19;Run5_80..mat;PowerCurveDemo_20141128_2210.blk;-0.258209724;0.031991195;-0.15738752;-0.304036688;21;21;42.32890555;42.60160266;42.4652541;349.1754225;80.06247163;269.1129509;5.657427934;87.29305;3.283009;0.0;0.0;0.0;0.0;43 RPM
89;undamaged;28/11/14 23:09;Run5_90..mat;PowerCurveDemo_20141128_2300.blk;-0.209179438;0.045099033;-0.101850903;-0.378692581;21;21;42.58130412;42.31756544;42.44943478;222.9217697;312.6114239;270.3103458;3.531316884;93.13199;3.29082;0.0;0.0;0.0;0.0;43 RPM
92;undamaged;28/11/14 23:24;Run5_93..mat;PowerCurveDemo_20141128_2320.blk;-0.271464378;0.02211711;-0.211544325;-0.305389223;21;21;42.53569195;42.33467617;42.43518406;205.1254477;295.2691229;269.8563248;2.951723097;89.63606;3.321185;0.0;0.0;0.0;0.0;43 RPM
93;undamaged;28/11/14 23:29;Run5_94..mat;PowerCurveDemo_20141128_2320.blk;-0.246639065;0.089908937;0.019569405;-0.301911245;21;21;42.32603436;42.34736362;42.33669899;289.8188006;20.26160651;269.5571941;5.175087143;89.58195;3.392329;0.0;0.0;0.0;0.0;43 RPM
95;undamaged;28/11/14 23:39;Run5_96..mat;PowerCurveDemo_20141128_2330.blk;-0.276816819;0.011649223;-0.216088494;-0.469316713;21;21;42.53266112;42.31138554;42.42202333;213.0866377;302.9863926;270.1002451;4.393023363;98.00825;3.385203;0.0;0.0;0.0;0.0;43 RPM
100;undamaged;29/11/14 00:04;Run5_101..mat;PowerCurveDemo_20141129_0000.blk;-0.079127689;0.124535298;0.137623729;-0.27002498;21;21;42.38313129;42.5509083;42.4670198;299.8183955;30.56433356;269.2540619;5.09609566;91.60539;3.284388;0.0;0.0;0.0;0.0;43 RPM
101;undamaged;29/11/14 00:09;Run5_102..mat;PowerCurveDemo_20141129_0000.blk;-0.274758612;0.003710531;-0.259201005;-0.292732754;21;21;42.18077501;42.66571748;42.42324624;139.0407088;235.9583172;263.0823916;4.285278677;87.55514;3.218422;0.0;0.0;0.0;0.0;43 RPM
102;undamaged;29/11/14 00:14;Run5_103..mat;PowerCurveDemo_20141129_0010.blk;-0.267231478;0.020384368;-0.215508397;-0.298433165;21;21;42.31745443;42.58339958;42.450427;335.4809236;66.61847631;268.8624473;3.787787699;96.92854;3.22607;0.0;0.0;0.0;0.0;43 RPM
104;undamaged;29/11/14 00:24;Run5_105..mat;PowerCurveDemo_20141129_0020.blk;-0.289558382;0.00626576;-0.270411532;-0.320459268;21;21;42.55447082;42.32604932;42.44026007;254.8009381;344.47217;270.3287681;3.744690296;98.44596;3.212364;0.0;0.0;0.0;0.0;43 RPM
106;undamaged;29/11/14 00:34;Run5_107..mat;PowerCurveDemo_20141129_0030.blk;-0.229197612;0.035264726;-0.123526848;-0.295244833;21;21;42.33735015;42.62936126;42.48335571;321.1813152;52.2889367;268.8923785;4.523383693;99.24251;3.242044;0.0;0.0;0.0;0.0;43 RPM
126;undamaged;29/11/14 02:14;Run5_127..mat;PowerCurveDemo_20141129_0210.blk;1.979098033;2.908005553;9.485660621;-1.298541407;21;21;42.0949066;41.9941916;42.0445491;297.9723449;41.92367839;256.0486665;4.567330499;104.8741;2.947949;0.0;0.0;0.0;0.0;43 RPM
130;undamaged;29/11/14 02:34;Run5_131..mat;PowerCurveDemo_20141129_0230.blk;1.158732001;2.667851652;6.145313931;-1.288387461;20;19;39.25494788;39.02172689;39.13833738;99.1437959;187.7590996;271.3846963;2.43130018;88.81564;2.859537;0.0;0.0;0.0;0.0;T2
132;undamaged;29/11/14 02:44;Run5_133..mat;PowerCurveDemo_20141129_0240.blk;0.155433866;1.249542675;4.327621251;-0.299109466;21;21;42.33345418;42.5346156;42.43403489;314.5074273;45.43151169;269.0759156;3.942132809;95.33076;2.853821;0.0;0.0;0.0;0.0;43 RPM
140;undamaged;29/11/14 03:24;Run5_141..mat;PowerCurveDemo_20141129_0320.blk;-0.305950431;0.01001396;-0.272537545;-0.334851285;21;21;42.2579659;42.6660855;42.4620257;6.032103179;103.1900481;262.8420551;2.387257553;91.55936;2.928349;0.0;0.0;0.0;0.0;43 RPM
185;undamaged;29/11/14 07:09;Run5_186..mat;PowerCurveDemo_20141129_0700.blk;-0.308395698;0.014047437;-0.28210413;-0.350979835;21;21;42.55594709;42.3151475;42.4355473;247.8288057;337.4947623;270.3340435;4.230240664;86.15758;1.826168;0.0;0.0;0.0;0.0;43 RPM
186;undamaged;29/11/14 07:14;Run5_187..mat;PowerCurveDemo_20141129_0710.blk;-0.31104591;0.008381927;-0.280654698;-0.974420516;21;21;42.47932709;42.43363553;42.45648131;62.95171144;152.5226891;270.4290224;4.81744766;98.86115;1.863742;0.0;0.0;0.0;0.0;43 RPM
195;undamaged;29/11/14 07:59;Run5_196..mat;PowerCurveDemo_20141129_0750.blk;-0.303146859;0.011462926;-0.237840057;-0.328669695;21;21;42.54491664;42.30454606;42.42473135;239.0718468;328.6969719;270.3748749;4.280064337;84.03707;1.869639;0.0;0.0;0.0;0.0;43 RPM
199;undamaged;29/11/14 08:19;Run5_200..mat;PowerCurveDemo_20141129_0810.blk;-0.209993076;0.0361447;-0.137749517;-0.30123496;21;21;42.48296445;42.34271788;42.41284117;269.6629972;359.5550474;270.1079498;9.032269118;119.9852;2.050679;0.0;0.0;0.0;0.0;43 RPM
201;undamaged;29/11/14 08:29;Run5_202..mat;PowerCurveDemo_20141129_0820.blk;-0.262724931;0.02902839;-0.212221127;-0.307707817;21;21;42.46985681;42.45582335;42.46284008;170.0179866;260.9741965;269.0437901;6.25032804;119.0524;2.258807;0.0;0.0;0.0;0.0;43 RPM
202;undamaged;29/11/14 08:34;Run5_203..mat;PowerCurveDemo_20141129_0830.blk;-0.124124523;0.152025798;0.284726492;-0.277852411;21;21;42.37508675;42.42837152;42.40172914;290.3993279;20.93891989;269.4604081;9.539935636;126.9543;2.398164;0.0;0.0;0.0;0.0;43 RPM
203;undamaged;29/11/14 08:39;Run5_204..mat;PowerCurveDemo_20141129_0830.blk;-0.290349592;0.003994908;-0.266835877;-0.415664888;21;21;42.33852995;42.35121872;42.34487434;45.04873343;134.8419632;270.2067702;8.716054966;120.6749;2.403373;0.0;0.0;0.0;0.0;43 RPM
205;undamaged;29/11/14 08:49;Run5_206..mat;PowerCurveDemo_20141129_0840.blk;-0.287270216;0.003414083;-0.271087995;-0.302973972;21;21;42.48249452;42.29733778;42.38991615;252.2308371;341.8941212;270.3367159;8.862182949;122.0183;2.651433;0.0;0.0;0.0;0.0;43 RPM
206;undamaged;29/11/14 08:54;Run5_207..mat;PowerCurveDemo_20141129_0850.blk;-0.263480017;0.033177038;-0.174507636;-1.043656605;21;21;42.34009401;42.44962715;42.39486058;24.77331677;114.9460666;269.8272502;8.126817419;122.5454;2.752257;0.0;0.0;0.0;0.0;43 RPM
207;undamaged;29/11/14 08:59;Run5_208..mat;PowerCurveDemo_20141129_0850.blk;-0.275120627;0.020472613;-0.204389321;-0.320362671;21;21;42.4461999;42.51003718;42.47811854;146.471747;237.5192684;268.9524786;7.798092817;117.7245;2.861397;0.0;0.0;0.0;0.0;43 RPM
210;undamaged;29/11/14 09:14;Run5_211..mat;PowerCurveDemo_20141129_0910.blk;-0.288509023;0.003908632;-0.268672038;-0.305099395;20;21;42.55969588;42.40685963;42.48327775;332.6074932;63.66064105;268.9468521;7.922648176;118.3859;3.12914;0.0;0.0;0.0;0.0;43 RPM
212;undamaged;29/11/14 09:24;Run5_213..mat;PowerCurveDemo_20141129_0920.blk;0.069145158;0.090523415;0.293076852;-0.084236259;21;21;42.4558945;42.38405139;42.41997295;278.721029;8.843778398;269.8772506;9.011169088;116.9409;3.381043;0.0;0.0;0.0;0.0;43 RPM
214;undamaged;29/11/14 09:34;Run5_215..mat;PowerCurveDemo_20141129_0930.blk;-0.236263816;0.046450886;-0.146843384;-0.301814633;21;21;42.45645017;42.48835466;42.47240242;160.3433267;251.4005283;268.9427984;9.040496819;113.2828;3.359571;0.0;0.0;0.0;0.0;43 RPM
215;undamaged;29/11/14 09:39;Run5_216..mat;PowerCurveDemo_20141129_0930.blk;-0.192849365;0.025790501;-0.144037905;-0.243059833;21;21;42.37164922;42.38116841;42.37640882;286.7791106;17.13060114;269.6485095;6.39687957;122.199;3.351682;0.0;0.0;0.0;0.0;43 RPM
278;undamaged;29/11/14 14:54;Run5_279..mat;PowerCurveDemo_20141129_1450.blk;-0.248142208;0.03588481;-0.127106865;-0.296404237;22;21;42.1801734;42.69528384;42.43772862;328.5221716;63.376826;265.1453456;7.488425174;107.7196;4.123533;0.0;0.0;0.0;0.0;43 RPM
284;undamaged;29/11/14 15:24;Run5_285..mat;PowerCurveDemo_20141129_1520.blk;-0.263427797;0.024795706;-0.211641011;-0.297853474;21;21;42.4778618;42.42533357;42.45159768;176.6536817;267.5076027;269.146079;4.241432805;96.0079;3.798335;0.0;0.0;0.0;0.0;43 RPM
285;undamaged;29/11/14 15:29;Run5_286..mat;PowerCurveDemo_20141129_1520.blk;-0.245978923;0.030194;-0.17025202;-0.299785764;21;21;42.32166435;42.60367376;42.46266905;341.373956;72.43508097;268.9388751;4.196773429;99.05618;3.789261;0.0;0.0;0.0;0.0;43 RPM
289;undamaged;29/11/14 15:49;Run5_290..mat;PowerCurveDemo_20141129_1540.blk;-0.271946392;0.013851605;-0.238903364;-0.700336274;21;21;42.29456766;42.44190486;42.36823626;317.3950482;48.48002725;268.915021;5.218301626;90.83329;3.453104;0.0;0.0;0.0;0.0;43 RPM
293;undamaged;29/11/14 16:09;Run5_294..mat;PowerCurveDemo_20141129_1600.blk;-0.252708286;0.02494013;-0.206999981;-0.29795009;21;21;42.50690908;42.29553552;42.4012223;238.798793;328.479989;270.3188039;5.15181233;89.56397;3.237935;0.0;0.0;0.0;0.0;43 RPM
307;undamaged;29/11/14 17:19;Run5_308..mat;PowerCurveDemo_20141129_1710.blk;-0.288237466;0.004395171;-0.268478759;-0.305099395;21;21;42.37016589;42.5704762;42.47032104;304.5955994;35.41284863;269.1827508;3.821527399;89.26593;2.750969;0.0;0.0;0.0;0.0;43 RPM
323;undamaged;29/11/14 18:39;Run5_324..mat;PowerCurveDemo_20141129_1830.blk;-0.286593075;0.003534261;-0.27002498;-0.305292614;21;21;42.57552569;42.42432364;42.49992466;276.7428661;6.863321463;269.8795447;3.503396919;87.52425;3.173024;0.0;0.0;0.0;0.0;43 RPM
326;undamaged;29/11/14 18:54;Run5_327..mat;PowerCurveDemo_20141129_1850.blk;-0.27286331;0.006107696;-0.252242209;-0.310219576;21;21;42.65880163;42.34074794;42.49977479;253.3553354;343.0525949;270.3027405;3.015099891;86.78033;3.133035;0.0;0.0;0.0;0.0;43 RPM
328;undamaged;29/11/14 19:04;Run5_329..mat;PowerCurveDemo_20141129_1900.blk;-0.290239387;0.01188078;-0.261713803;-0.32432307;21;21;42.33582964;42.65270546;42.49426755;344.7361934;75.77639879;268.9597946;2.97531063;97.7779;3.123046;0.0;0.0;0.0;0.0;43 RPM
331;undamaged;29/11/14 19:19;Run5_332..mat;PowerCurveDemo_20141129_1910.blk;-0.309564654;0.010843784;-0.286645569;-0.343929904;20;21;42.29497043;42.67096897;42.4829697;116.3650025;212.3992404;263.9657621;3.180169751;97.63939;3.259974;0.0;0.0;0.0;0.0;43 RPM
456;undamaged;30/11/14 05:44;Run5_457..mat;PowerCurveDemo_20141130_0540.blk;-0.150131799;0.076956801;-0.01539775;-0.240643299;21;21;42.49655469;42.33460759;42.41558114;264.0872986;353.8925486;270.19475;10.5504016;114.8782;1.686484;0.0;0.0;0.0;0.0;43 RPM
467;undamaged;30/11/14 06:39;Run5_468..mat;PowerCurveDemo_20141130_0630.blk;-0.266756012;0.050378269;-0.074072765;-0.310122971;21;21;42.58650696;42.32400728;42.45525712;242.1198347;331.7663193;270.3535154;10.43798808;115.2889;1.640497;0.0;0.0;0.0;0.0;43 RPM
477;undamaged;30/11/14 07:29;Run5_478..mat;PowerCurveDemo_20141130_0720.blk;-0.021930285;0.100524918;0.314538034;-0.158258095;21;21;42.4050014;42.56126129;42.48313135;296.5951152;27.27004907;269.3250662;9.781130337;114.0784;1.713563;0.0;0.0;0.0;0.0;43 RPM
479;undamaged;30/11/14 07:39;Run5_480..mat;PowerCurveDemo_20141130_0730.blk;-0.233484416;0.073987208;-0.00435661;-0.303457026;21;21;42.30646963;42.53550543;42.42098753;326.7398417;57.85567975;268.884162;6.743079126;107.4975;1.635556;0.0;0.0;0.0;0.0;43 RPM
480;undamaged;30/11/14 07:44;Run5_481..mat;PowerCurveDemo_20141130_0740.blk;-0.292595432;0.003991977;-0.26557954;-0.310026366;21;21;42.48808935;42.43155065;42.45982;176.3612392;267.0456746;269.3155647;10.21455984;112.2989;1.631963;0.0;0.0;0.0;0.0;43 RPM
489;undamaged;30/11/14 08:29;Run5_490..mat;PowerCurveDemo_20141130_0820.blk;-0.04258338;0.110431002;0.154886216;-0.251179023;21;21;42.38617048;42.58867415;42.48742231;302.7504983;33.56534145;269.1851569;10.69502716;105.1119;1.758945;0.0;0.0;0.0;0.0;43 RPM
515;undamaged;30/11/14 10:39;Run5_516..mat;PowerCurveDemo_20141130_1030.blk;-0.266265917;0.015640339;-0.229043243;-0.606711348;21;21;42.46148023;42.50907168;42.48527596;124.7602338;215.5264919;269.233742;7.869320407;116.4965;2.112287;0.0;0.0;0.0;0.0;43 RPM
539;undamaged;30/11/14 12:39;Run5_540..mat;PowerCurveDemo_20141130_1230.blk;-0.020938385;0.072209606;0.084009724;-0.235713415;21;21;42.45133835;42.39388829;42.42261332;281.2640229;11.51228548;269.7517374;10.57802116;122.663;2.692222;0.0;0.0;0.0;0.0;43 RPM
628;undamaged;30/11/14 20:04;Run5_629..mat;PowerCurveDemo_20141130_2000.blk;-0.25348467;0.024572144;-0.211834384;-0.302007857;21;21;42.25582432;42.40760365;42.33171399;342.3401794;73.42720083;268.9129786;4.266887977;96.53072;2.758482;0.0;0.0;0.0;0.0;43 RPM
647;undamaged;30/11/14 21:39;Run5_648..mat;PowerCurveDemo_20141130_2130.blk;-0.200204158;0.0382024;-0.129525735;-0.259394299;18;21;38.81732594;42.85393484;40.83563039;73.65602019;153.7876323;279.8683879;4.062610924;100.3082;2.818666;0.0;0.0;0.0;0.0;T2
653;undamaged;30/11/14 22:09;Run5_654..mat;PowerCurveDemo_20141130_2200.blk;-0.305394744;0.004274322;-0.288191551;-0.324999222;21;21;42.46124691;42.39653701;42.42889196;279.9262301;10.13915277;269.7870773;3.429896611;98.86552;2.790684;0.0;0.0;0.0;0.0;43 RPM
655;undamaged;30/11/14 22:19;Run5_656..mat;PowerCurveDemo_20141130_2210.blk;-0.242887193;0.052214499;-0.141909565;-0.313987114;21;21;42.53924669;42.34715306;42.44319988;266.8052009;356.656895;270.1483059;3.626794568;95.96355;2.836064;0.0;0.0;0.0;0.0;43 RPM
658;undamaged;30/11/14 22:34;Run5_659..mat;PowerCurveDemo_20141130_2230.blk;-0.287811786;0.016121208;-0.237453398;-0.313117693;21;21;42.25484341;42.67302732;42.46393536;146.6418484;246.3334039;260.3084444;3.508258054;94.02195;2.782753;0.0;0.0;0.0;0.0;43 RPM
666;undamaged;30/11/14 23:14;Run5_667..mat;PowerCurveDemo_20141130_2310.blk;-0.288017119;0.023816422;-0.224789602;-0.321038846;21;21;42.18014297;42.67031429;42.42522863;144.5245615;240.9573639;263.5671976;3.179880149;86.86055;2.5869;0.0;0.0;0.0;0.0;43 RPM
667;undamaged;30/11/14 23:19;Run5_668..mat;PowerCurveDemo_20141130_2310.blk;-0.292347004;0.011005156;-0.239193355;-0.314856528;21;21;42.36295946;42.47135492;42.41715719;298.7348802;29.43501528;269.2998649;3.497915664;90.65881;2.46677;0.0;0.0;0.0;0.0;43 RPM
669;undamaged;30/11/14 23:29;Run5_670..mat;PowerCurveDemo_20141130_2320.blk;-0.29811561;0.003430774;-0.281910873;-0.314759927;21;21;42.60871621;42.35530845;42.48201233;207.5764165;297.6367914;269.9396251;3.464102989;98.86793;2.388896;0.0;0.0;0.0;0.0;43 RPM
670;undamaged;30/11/14 23:34;Run5_671..mat;PowerCurveDemo_20141130_2330.blk;-0.297774845;0.003524993;-0.250212483;-0.519375989;21;21;42.41834464;42.57190992;42.49512728;24.17192367;114.3289763;269.8429474;3.247664224;95.62139;2.345568;0.0;0.0;0.0;0.0;43 RPM
674;undamaged;30/11/14 23:54;Run5_675..mat;PowerCurveDemo_20141130_2350.blk;-0.306731877;0.005128962;-0.286645569;-0.332822986;21;21;42.37093626;42.6085945;42.48976538;11.84457318;102.2798043;269.5647689;4.180336972;90.64884;2.316763;0.0;0.0;0.0;0.0;43 RPM
679;undamaged;01/12/14 00:19;Run5_680..mat;PowerCurveDemo_20141201_0010.blk;-0.269287389;0.030210061;-0.193849399;-0.317947728;21;21;42.36976256;42.54631767;42.45804012;16.46079953;106.7707976;269.6900019;3.927928347;97.93422;2.281241;0.0;0.0;0.0;0.0;43 RPM
681;undamaged;01/12/14 00:29;Run5_682..mat;PowerCurveDemo_20141201_0020.blk;-0.286461853;0.023787017;-0.211447639;-0.794463271;21;21;42.3061935;42.54094192;42.42356771;330.8864093;61.97925438;268.9071549;3.628470373;100.0638;2.295501;0.0;0.0;0.0;0.0;43 RPM
683;undamaged;01/12/14 00:39;Run5_684..mat;PowerCurveDemo_20141201_0030.blk;-0.290796659;0.018607356;-0.221502593;-0.316788538;21;21;42.32238232;42.54523252;42.43380742;318.0508662;49.08665366;268.9642125;4.042586552;91.0741;2.333997;0.0;0.0;0.0;0.0;43 RPM
686;undamaged;01/12/14 00:54;Run5_687..mat;PowerCurveDemo_20141201_0050.blk;-0.285199298;0.025883389;-0.174217485;-0.315629336;21;21;42.37181649;42.57290414;42.47236032;303.0788258;33.86249398;269.2163318;3.983916915;90.41797;2.34685;0.0;0.0;0.0;0.0;43 RPM
689;undamaged;01/12/14 01:09;Run5_690..mat;PowerCurveDemo_20141201_0100.blk;-0.198904399;0.052597394;-0.115689132;-0.306065484;21;21;42.65140908;42.34230602;42.49685755;224.1833671;313.8950976;270.2882695;3.5884406;96.44833;2.406445;0.0;0.0;0.0;0.0;43 RPM
693;undamaged;01/12/14 01:29;Run5_694..mat;PowerCurveDemo_20141201_0120.blk;-0.29533348;0.008063815;-0.266256031;-0.317561332;21;21;42.5784746;42.31469839;42.44658649;229.127949;318.7612354;270.3667136;4.002624341;92.03793;2.31266;0.0;0.0;0.0;0.0;43 RPM
703;undamaged;01/12/14 02:19;Run5_704..mat;PowerCurveDemo_20141201_0210.blk;-0.302400289;0.006028209;-0.265482898;-0.322970753;21;21;42.30933683;42.51213412;42.41073547;323.5878559;54.64120118;268.9466547;3.181837062;92.74843;2.236769;0.0;0.0;0.0;0.0;43 RPM
705;undamaged;01/12/14 02:29;Run5_706..mat;PowerCurveDemo_20141201_0220.blk;-0.318313444;0.007962494;-0.294182037;-0.342867548;21;21;42.34915156;42.471578;42.41036478;300.7185994;31.43590154;269.2826978;3.498108087;89.45297;2.15623;0.0;0.0;0.0;0.0;43 RPM
707;undamaged;01/12/14 02:39;Run5_708..mat;PowerCurveDemo_20141201_0230.blk;-0.311109473;0.025521373;-0.245476317;-0.346634037;21;21;42.42610041;42.43472408;42.43041224;287.9293772;18.31637011;269.6130071;3.276315338;91.68128;2.081418;0.0;0.0;0.0;0.0;43 RPM
710;undamaged;01/12/14 02:54;Run5_711..mat;PowerCurveDemo_20141201_0250.blk;-0.255482594;0.046073884;-0.152647613;-0.315532735;21;21;42.18217315;42.54270834;42.36244075;168.9743376;266.3786859;262.5956518;3.917993879;90.08533;2.113051;0.0;0.0;0.0;0.0;43 RPM
716;undamaged;01/12/14 03:24;Run5_717..mat;PowerCurveDemo_20141201_0320.blk;-0.331648774;0.010119624;-0.302201081;-1.024743223;21;21;42.32665151;42.52186692;42.42425921;314.4391412;45.37309254;269.0660487;2.794379161;86.37082;1.842498;0.0;0.0;0.0;0.0;43 RPM
720;undamaged;01/12/14 03:44;Run5_721..mat;PowerCurveDemo_20141201_0340.blk;3.235591753;3.028571867;8.63485842;-1.306395733;19;19;38.93258005;38.01166647;38.47212326;302.5137492;44.8460811;257.6676681;3.089395543;88.87775;1.625967;0.0;0.0;0.0;0.0;T2
721;undamaged;01/12/14 03:49;Run5_722..mat;PowerCurveDemo_20141201_0340.blk;-0.303196623;0.013131158;-0.245766292;-0.343640171;21;21;42.30843625;42.535485;42.42196062;328.6485278;59.75209762;268.8964302;3.361281509;89.56639;1.651402;0.0;0.0;0.0;0.0;43 RPM
724;undamaged;01/12/14 04:04;Run5_725..mat;PowerCurveDemo_20141201_0400.blk;-0.343537678;0.010467085;-0.309253521;-0.373189178;21;21;42.18140852;42.6453455;42.41337701;105.5400112;202.077841;263.4621702;3.536059068;83.62315;1.50653;0.0;0.0;0.0;0.0;43 RPM
746;undamaged;01/12/14 05:54;Run5_747..mat;PowerCurveDemo_20141201_0550.blk;-0.332483914;0.010083996;-0.308577278;-0.358608736;21;21;42.10060293;42.47586397;42.28823345;291.6775921;26.13234562;265.5452465;2.42627904;92.6614;1.516299;0.0;0.0;0.0;0.0;43 RPM
748;undamaged;01/12/14 06:04;Run5_749..mat;PowerCurveDemo_20141201_0600.blk;-0.339745778;0.00767234;-0.307224781;-0.468062544;21;21;42.35380746;42.46029051;42.40704898;300.7144606;31.4910926;269.223368;2.981755014;87.80619;1.446556;0.0;0.0;0.0;0.0;43 RPM
749;undamaged;01/12/14 06:09;Run5_750..mat;PowerCurveDemo_20141201_0600.blk;-0.380937047;0.007543479;-0.346537462;-0.401668912;21;21;42.49958703;42.4462214;42.47290421;61.16102767;150.800559;270.3604686;3.303588631;85.15558;1.418916;0.0;0.0;0.0;0.0;43 RPM
769;undamaged;01/12/14 07:49;Run5_770..mat;PowerCurveDemo_20141201_0740.blk;-0.285795921;0.030518182;-0.249535899;-0.351752405;21;21;42.17408788;42.51066563;42.34237675;289.8146167;29.3101766;260.5044401;3.649132827;90.75156;1.906255;0.0;0.0;0.0;0.0;43 RPM
771;undamaged;01/12/14 07:59;Run5_772..mat;PowerCurveDemo_20141201_0750.blk;-0.323546801;0.013027298;-0.299978991;-0.360250333;21;21;42.52731547;42.32424967;42.42578257;258.4335999;348.1746976;270.2589023;2.764122662;92.2304;1.948467;0.0;0.0;0.0;0.0;43 RPM
773;undamaged;01/12/14 08:09;Run5_774..mat;PowerCurveDemo_20141201_0800.blk;-0.345059881;0.003844634;-0.327607202;-0.361795345;21;21;42.56129401;42.39830097;42.47979749;193.5680147;284.0137161;269.5542986;3.260825954;86.62621;2.048971;0.0;0.0;0.0;0.0;43 RPM
775;undamaged;01/12/14 08:19;Run5_776..mat;PowerCurveDemo_20141201_0810.blk;-0.310889728;0.003772617;-0.2939888;-0.328959464;20;21;42.29165103;42.37541746;42.33353425;196.9000304;294.4226948;262.4773356;3.667372962;94.2421;2.118917;0.0;0.0;0.0;0.0;43 RPM
777;undamaged;01/12/14 08:29;Run5_778..mat;PowerCurveDemo_20141201_0820.blk;-0.288175967;0.026424655;-0.224112873;-0.325385593;21;21;42.51405657;42.34155209;42.42780433;266.2177326;356.0698746;270.147858;3.203198459;91.20569;2.18134;0.0;0.0;0.0;0.0;43 RPM
779;undamaged;01/12/14 08:39;Run5_780..mat;PowerCurveDemo_20141201_0830.blk;-0.314260423;0.003252471;-0.299399308;-0.365850904;20;21;40.06635232;42.3998235;41.23308791;272.3259159;11.48980486;260.8361111;2.917350479;87.27107;2.233568;0.0;0.0;0.0;0.0;T2
808;undamaged;01/12/14 11:04;Run5_809..mat;PowerCurveDemo_20141201_1100.blk;-0.287413926;0.020854654;-0.245476317;-0.325868555;21;21;42.25686423;42.63312233;42.44499328;101.366761;197.491221;263.8755399;5.24837182;105.2821;2.228064;0.0;0.0;0.0;0.0;43 RPM
821;undamaged;01/12/14 12:09;Run5_822..mat;PowerCurveDemo_20141201_1200.blk;-0.124522952;0.112065743;0.184665079;-0.316885137;21;21;42.36899403;42.60828997;42.488642;10.16139157;100.6805633;269.4808283;6.346591807;102.9298;2.143113;0.0;0.0;0.0;0.0;43 RPM
826;undamaged;01/12/14 12:34;Run5_827..mat;PowerCurveDemo_20141201_1230.blk;-0.284832649;0.03510326;-0.217635404;-0.337555628;21;21;42.32214637;42.52821555;42.42518096;320.3169285;51.30972193;269.0072066;4.297354716;88.1964;2.04817;0.0;0.0;0.0;0.0;43 RPM
