;DamageScenario;Date;MATFileName;BLKName;PitchMean;PitchStd;PitchMax;PitchMin;ZrCr1;ZrCr2;RPM_DC1;RPM_DC2;RPM;DC1_az;DC2_az;AzPhase;Wind;WindDirection;Temperature;Precipitation;Generator;Power;Yaw;RPM_Class
1242;undamaged;02/12/14 23:14;Run5_1243..mat;V27HOJTEK_20141202_2310.blk;-1.323540088;0.00384023;-1.306970418;-1.339818527;14;14;27.54589701;27.34363616;27.44476658;311.2401547;41.84670772;269.3934469;2.525068546;84.73349;1.413004;0.005801928;1.0;-0.1998736;9.996309;T1
1243;undamaged;02/12/14 23:19;Run5_1244..mat;V27HOJTEK_20141202_2310.blk;-1.321226205;0.003290159;-1.30725776;-1.335892569;15;15;29.61216095;29.46664038;29.53940066;121.3981215;210.8678975;270.530224;2.794965576;81.86063;1.397872;0.005801928;1.0;-0.176135;9.976809;T1
1244;undamaged;02/12/14 23:24;Run5_1245..mat;V27HOJTEK_20141202_2320.blk;-1.341520895;0.003410486;-1.326124972;-1.356861378;14;14;27.97760802;27.98232063;27.97996433;53.69133893;143.9145318;269.7768071;2.649149148;90.426;1.374308;0.005801928;1.0;-0.1614246;9.974233;T1
1245;undamaged;02/12/14 23:29;Run5_1246..mat;V27HOJTEK_20141202_2320.blk;-1.352959036;0.003441796;-1.337041644;-1.368253789;13;13;25.97822796;25.97840574;25.97831685;151.3599474;241.3859994;269.973948;2.04206377;81.76815;1.358549;0.005801928;1.0;-0.1531753;9.998199;T1
1246;undamaged;02/12/14 23:34;Run5_1247..mat;V27HOJTEK_20141202_2330.blk;-1.34934659;0.003973315;-1.332157997;-1.367583678;10;10;20.16037078;20.18687844;20.17362461;196.1282464;285.5871355;270.5411109;1.99826055;87.50889;1.33396;0.005801928;1.0;-0.144783;9.982867;T1
1248;undamaged;02/12/14 23:44;Run5_1249..mat;V27HOJTEK_20141202_2340.blk;-1.335809082;0.003517843;-1.319804321;-1.351882828;12;12;23.62105348;23.66225539;23.64165443;212.7395037;303.7503434;268.9891603;2.435814547;52.88094;1.363095;0.005801928;1.0;-0.1242154;9.99155;T1
1249;undamaged;02/12/14 23:49;Run5_1250..mat;V27HOJTEK_20141202_2340.blk;-1.337233445;0.00321897;-1.322581619;-1.351595598;9;9;17.76199797;17.72831557;17.74515677;80.66641028;171.2507374;269.4156728;1.445250539;64.07093;1.343624;0.005801928;1.0;-0.122459;9.980852;T1
1250;undamaged;02/12/14 23:54;Run5_1251..mat;V27HOJTEK_20141202_2350.blk;-1.361149229;0.003323684;-1.344797598;-1.376294812;7;7;14.14441368;14.16453644;14.15447506;257.5017678;348.2131447;269.2886232;2.342426517;72.94199;1.338029;0.005801928;1.0;-0.126393;9.986402;T1
1251;undamaged;02/12/14 23:59;Run5_1252..mat;V27HOJTEK_20141202_2350.blk;-1.342371866;0.003293052;-1.325646147;-1.357244335;13;13;25.98270376;25.97643997;25.97957187;275.931657;6.102201737;269.8294553;2.807832011;83.52092;1.35541;0.005801928;1.0;-0.1381152;9.985914;T1
1252;undamaged;03/12/14 00:04;Run5_1253..mat;V27HOJTEK_20141203_0000.blk;-1.339556612;0.003226961;-1.323443526;-1.355138058;12;12;23.63631298;23.46661508;23.55146403;51.82918709;142.7086394;269.1205477;2.09915676;66.85475;1.338689;0.005746059;1.0;-0.1418584;9.996966;T1
1253;undamaged;03/12/14 00:09;Run5_1254..mat;V27HOJTEK_20141203_0000.blk;-1.344223346;0.003230671;-1.328136016;-1.359159098;14;14;28.10074074;28.11570025;28.10822049;230.9591864;322.1929908;268.7661956;2.792728077;67.67382;1.278385;0.005801928;1.0;-0.1431538;9.974521;T1
1254;undamaged;03/12/14 00:14;Run5_1255..mat;V27HOJTEK_20141203_0010.blk;-1.357793287;0.003353001;-1.341254819;-1.372465823;10;10;20.347165;20.3587182;20.3529416;245.8692847;336.4676806;269.4016041;2.209481978;46.15181;1.271542;0.005801928;1.0;-0.1594934;9.966366;T1
1255;undamaged;03/12/14 00:19;Run5_1256..mat;V27HOJTEK_20141203_0010.blk;-1.358216373;0.003298506;-1.342595343;-1.37256155;9;9;17.99707079;17.99707078;17.99707079;15.5517182;105.7965185;269.7551997;2.416713672;46.88448;1.297371;0.005801928;1.0;-0.1672261;9.971801;T1
1270;undamaged;03/12/14 01:34;Run5_1271..mat;V27HOJTEK_20141203_0130.blk;-1.331165496;0.003197659;-1.316931183;-1.346042332;14;14;27.92588513;27.92531612;27.92560062;162.6745552;252.419197;270.2553582;3.020944797;43.42977;1.146849;0.005801928;1.0;-0.1919978;10.03142;T1
1272;undamaged;03/12/14 01:44;Run5_1273..mat;V27HOJTEK_20141203_0140.blk;-1.342923787;0.003339395;-1.328423305;-1.35906336;8;8;15.99739627;15.99739626;15.99739627;241.7960969;332.0781994;269.7178975;2.615107101;17.65585;1.172853;0.005801928;1.0;-0.1903289;10.02932;T1
1273;undamaged;03/12/14 01:49;Run5_1274..mat;V27HOJTEK_20141203_0140.blk;-1.330629651;0.003271494;-1.315877682;-1.346233828;15;15;30.91174827;30.40278622;30.65726725;220.1147205;309.6018621;270.5128584;3.214377345;29.04064;1.166813;0.005801928;1.0;-0.1901938;10.02562;T1
1274;undamaged;03/12/14 01:54;Run5_1275..mat;V27HOJTEK_20141203_0150.blk;-1.327056693;0.004196365;-1.305916826;-1.344127351;15;15;29.83574031;29.87036064;29.85305048;71.25208913;167.2341302;264.0179589;2.608174693;16.78123;1.056385;0.005801928;1.0;-0.1909726;10.02728;T1
1275;undamaged;03/12/14 01:59;Run5_1276..mat;V27HOJTEK_20141203_0150.blk;-0.754781392;1.120403078;1.958335417;-1.347287053;15;15;30.17040259;30.08360433;30.12700346;165.6956252;255.4627372;270.2328879;4.095214948;28.64955;0.9708325;0.005801928;1.0;-0.1909885;10.035;T1
1277;undamaged;03/12/14 02:09;Run5_1278..mat;V27HOJTEK_20141203_0200.blk;-1.331809515;0.003533436;-1.316356547;-1.349393473;14;15;28.93839704;29.07021313;29.00430508;62.0021052;153.0940291;268.9080762;3.161934415;22.15736;0.8423963;0.005801928;1.0;-0.1927369;10.02166;T1
1278;undamaged;03/12/14 02:14;Run5_1279..mat;V27HOJTEK_20141203_0210.blk;-1.333415078;0.003461011;-1.316548093;-1.350350924;16;16;31.37303237;31.39170823;31.3823703;264.8824032;355.2421321;269.6402712;4.150149645;27.23812;0.8474984;0.005801928;1.0;-0.1913303;10.01202;32 RPM
1286;undamaged;03/12/14 02:54;Run5_1287..mat;V27HOJTEK_20141203_0250.blk;-1.327498989;0.003523568;-1.311950908;-1.34355285;15;15;29.74669551;29.7961211;29.7714083;246.37698;336.9800862;269.3968937;3.079944186;24.92704;0.7209775;0.005801928;1.0;-0.1910919;10.02392;T1
1289;undamaged;03/12/14 03:09;Run5_1290..mat;V27HOJTEK_20141203_0300.blk;-1.323311284;0.004195919;-1.304575875;-1.341637828;15;15;30.32209021;30.40409523;30.36309272;315.4036493;46.46648225;268.9371671;3.178494439;28.42967;0.6961104;0.005801928;1.0;-0.1912429;9.958858;T1
1290;undamaged;03/12/14 03:14;Run5_1291..mat;V27HOJTEK_20141203_0310.blk;-1.328411079;0.003498146;-1.312717119;-1.344797598;15;15;30.51207337;30.54787685;30.52997511;99.04878209;189.8270031;269.221779;2.596524409;34.1198;0.724085;0.005801928;1.0;-0.1906468;9.943453;T1
1291;undamaged;03/12/14 03:19;Run5_1292..mat;V27HOJTEK_20141203_0310.blk;-1.278704122;0.230790487;0.31550922;-1.349106236;15;15;29.99528576;29.98024172;29.98776374;5.787984937;96.29355828;269.4944267;2.79620144;32.91162;0.7317144;0.005801928;1.0;-0.1907899;9.939168;T1
1295;undamaged;03/12/14 03:39;Run5_1296..mat;V27HOJTEK_20141203_0330.blk;-1.329121217;0.003494167;-1.312238238;-1.346425325;15;15;29.98824782;29.98283818;29.985543;42.0423885;132.4806653;269.5617232;3.092166697;30.95909;0.7292587;0.005801928;1.0;-0.1896057;9.934837;T1
1296;undamaged;03/12/14 03:44;Run5_1297..mat;V27HOJTEK_20141203_0340.blk;-1.323911634;0.003384331;-1.307449321;-1.33962702;15;15;29.9688039;29.96887568;29.96883979;74.42813362;164.7597689;269.6683647;2.720293734;35.91802;0.7296401;0.005801928;1.0;-0.1896057;9.932199;T1
1297;undamaged;03/12/14 03:49;Run5_1298..mat;V27HOJTEK_20141203_0340.blk;-1.328371556;0.00361394;-1.313195997;-1.346329577;15;15;30.28742984;30.2862341;30.28683197;7.335258608;97.5917571;269.7435015;3.16435147;33.10941;0.7413782;0.005801928;1.0;-0.1892083;9.959258;T1
1298;undamaged;03/12/14 03:54;Run5_1299..mat;V27HOJTEK_20141203_0350.blk;-1.32644044;0.003337774;-1.311184693;-1.34451035;15;15;29.9973812;29.99022701;29.99380411;89.30829149;179.6922416;269.6160499;2.520767138;31.71836;0.746544;0.005801928;1.0;-0.188358;9.94962;T1
1299;undamaged;03/12/14 03:59;Run5_1300..mat;V27HOJTEK_20141203_0350.blk;-1.319121333;0.003593247;-1.303330693;-1.336179839;15;15;30.1169044;30.15972206;30.13831323;30.34477264;120.7253374;269.6194352;2.002258963;42.09052;0.7514554;0.005801928;1.0;-0.190162;9.935387;T1
1301;undamaged;03/12/14 04:09;Run5_1302..mat;V27HOJTEK_20141203_0400.blk;-1.318876999;0.003834674;-1.302564421;-1.336275595;15;15;30.00955312;30.02419185;30.01687249;63.8935613;154.0156404;269.8779209;2.79264953;31.84644;0.7900872;0.005801928;1.0;-0.1904322;9.939672;T1
1302;undamaged;03/12/14 04:14;Run5_1303..mat;V27HOJTEK_20141203_0410.blk;-1.319339789;0.003417259;-1.304192744;-1.334551967;15;15;30.42875655;30.39924497;30.41400076;86.96290278;176.5318525;270.4310502;3.607838081;34.54801;0.7817425;0.005801928;1.0;-0.1906627;9.943841;T1
1305;undamaged;03/12/14 04:29;Run5_1306..mat;V27HOJTEK_20141203_0420.blk;-1.330547325;0.003338192;-1.313579099;-1.347478547;12;12;23.99609441;23.99609441;23.99609441;58.15119842;148.688275;269.4629234;2.727732274;41.60334;0.8727549;0.005801928;1.0;-0.1915687;9.944048;T1
1308;undamaged;03/12/14 04:44;Run5_1309..mat;V27HOJTEK_20141203_0440.blk;-1.328143523;0.003799341;-1.249966805;-1.837614199;15;15;29.38152963;29.60030254;29.49091608;287.9817912;17.63266969;270.3491215;3.087686159;42.69798;0.7894673;0.005801928;1.0;-0.1915846;9.948664;T1
1310;undamaged;03/12/14 04:54;Run5_1311..mat;V27HOJTEK_20141203_0450.blk;-1.338796878;0.003205476;-1.323443526;-1.353223228;14;14;27.6700143;27.70096413;27.68548921;230.2448858;321.2643376;268.9805482;3.369831817;52.06561;0.7810432;0.005801928;1.0;-0.1917356;9.939428;T1
1320;undamaged;03/12/14 05:44;Run5_1321..mat;V27HOJTEK_20141203_0540.blk;-1.329411004;0.003268517;-1.314728396;-1.34431885;15;15;30.17438928;30.18891429;30.18165179;317.3698649;48.33158996;269.0382749;2.093893818;47.51162;0.9561776;0.005801928;1.0;-0.1910044;10.01508;T1
1321;undamaged;03/12/14 05:49;Run5_1322..mat;V27HOJTEK_20141203_0540.blk;-1.336302314;0.003289119;-1.319517011;-1.351595598;13;13;25.99045366;25.99269877;25.99157621;269.926457;0.392533532;269.5339235;1.832467616;52.1042;0.9804963;0.005801928;1.0;-0.1906945;10.01737;T1
1322;undamaged;03/12/14 05:54;Run5_1323..mat;V27HOJTEK_20141203_0550.blk;-1.338435205;0.003292687;-1.32420966;-1.352840258;12;12;24.4097792;24.68131312;24.54554616;304.4208792;35.9586216;268.4622576;2.255454193;46.75236;0.9652773;0.005801928;1.0;-0.1916323;10.02397;T1
1323;undamaged;03/12/14 05:59;Run5_1324..mat;V27HOJTEK_20141203_0550.blk;-1.339106;0.003226799;-1.324401192;-1.354659354;10;10;19.88540808;19.84598981;19.86569895;126.8402684;217.6084887;269.2317798;2.37975384;41.73779;0.9695132;0.005801928;1.0;-0.1929913;10.0232;T1
1324;undamaged;03/12/14 06:04;Run5_1325..mat;V27HOJTEK_20141203_0600.blk;-1.34013231;0.003246989;-1.325358851;-1.355903981;8;8;16.77091043;16.89082899;16.83086971;359.8286398;91.09456648;268.7340733;2.031748371;40.9854;0.9479442;0.005801849;1.0;-0.1924191;10.02081;T1
1341;undamaged;03/12/14 07:29;Run5_1342..mat;V27HOJTEK_20141203_0720.blk;-1.334757267;0.00330764;-1.319995861;-1.349393473;11;11;22.14546235;22.12613399;22.13579817;181.5700171;272.0474659;269.5225512;2.751744861;25.64614;1.281587;0.005801928;1.0;-0.1920137;10.01745;T1
1342;undamaged;03/12/14 07:34;Run5_1343..mat;V27HOJTEK_20141203_0730.blk;-1.332181465;0.003332579;-1.3172185;-1.348340268;13;13;26.04644658;26.04540979;26.04592818;13.37000188;103.888006;269.4819959;3.239950459;22.06743;1.303307;0.005801928;1.0;-0.1920376;10.01847;T1
1343;undamaged;03/12/14 07:39;Run5_1344..mat;V27HOJTEK_20141203_0730.blk;-1.329200541;0.003234612;-1.313100222;-1.343840101;14;14;28.07967098;28.10427069;28.09197083;76.50713451;167.3976822;269.1094523;3.287379003;16.64413;1.338681;0.005801928;1.0;-0.1912429;10.02196;T1
1344;undamaged;03/12/14 07:44;Run5_1345..mat;V27HOJTEK_20141203_0740.blk;-1.333782407;0.003272544;-1.319517011;-1.349872199;12;12;23.66075049;23.75935496;23.71005273;257.1061943;347.5698734;269.5363209;3.59650281;21.89153;1.386174;0.005801928;1.0;-0.1901938;10.03196;T1
1345;undamaged;03/12/14 07:49;Run5_1346..mat;V27HOJTEK_20141203_0740.blk;-1.335052274;0.003357587;-1.319804321;-1.350159434;15;15;29.90419486;29.9671119;29.93565338;263.743435;352.6303936;271.1130414;2.515082121;27.15571;1.388073;0.005801928;1.0;-0.1906707;10.02686;T1
1346;undamaged;03/12/14 07:54;Run5_1347..mat;V27HOJTEK_20141203_0750.blk;-1.331525484;0.003240531;-1.314153749;-1.347287053;12;12;24.36023011;24.41893736;24.38958374;190.2692351;281.4214468;268.8477882;2.485633126;18.96868;1.372433;0.005801928;1.0;-0.1913939;10.01931;T1
1347;undamaged;03/12/14 07:59;Run5_1348..mat;V27HOJTEK_20141203_0750.blk;-1.331739104;0.003340298;-1.317026956;-1.349489218;14;14;27.91583332;27.934407;27.92512016;310.3443997;46.34984654;263.9945532;3.633526878;8.558815;1.356975;0.005801928;1.0;-0.1906707;10.02598;T1
1348;undamaged;03/12/14 08:04;Run5_1349..mat;V27HOJTEK_20141203_0800.blk;-1.329051855;0.003252437;-1.312812894;-1.345467841;13;13;26.31070666;26.28027945;26.29549305;14.27327938;103.8519035;270.4213759;2.655478211;12.82868;1.351897;0.005801928;1.0;-0.1902177;10.02888;T1
1349;undamaged;03/12/14 08:09;Run5_1350..mat;V27HOJTEK_20141203_0800.blk;-1.326757182;0.003240642;-1.311472024;-1.341254819;15;15;30.19713117;30.1498281;30.17347963;278.0269137;7.861536056;270.1653777;3.007240842;19.18941;1.366163;0.005801928;1.0;-0.1899713;10.02971;T1
1350;undamaged;03/12/14 08:14;Run5_1351..mat;V27HOJTEK_20141203_0810.blk;-1.330305697;0.003338408;-1.314728396;-1.346521072;14;14;28.16947336;28.25994536;28.21470936;254.4076034;344.9450158;269.4625876;3.546800643;27.95802;1.40214;0.005801928;1.0;-0.1915131;10.01107;T1
1351;undamaged;03/12/14 08:19;Run5_1352..mat;V27HOJTEK_20141203_0810.blk;-1.338725577;0.0033379;-1.323156225;-1.355042318;11;11;21.87077753;21.8891066;21.87994206;274.7007339;8.375972557;266.3247614;3.246531887;13.89522;1.388232;0.005801928;1.0;-0.1906468;10.01701;T1
1354;undamaged;03/12/14 08:34;Run5_1355..mat;V27HOJTEK_20141203_0830.blk;-1.328905878;0.003668132;-1.312238238;-1.416108748;16;16;31.39728752;31.54912478;31.47320615;63.29033717;152.706896;270.5834412;3.085119923;24.72001;1.362737;0.005801928;1.0;-0.1904084;10.0128;32 RPM
1357;undamaged;03/12/14 08:49;Run5_1358..mat;V27HOJTEK_20141203_0840.blk;-1.329905557;0.003473533;-1.313100222;-1.347095558;14;14;28.22315458;28.20059473;28.21187465;179.856101;270.1552984;269.7008026;2.498244487;17.86962;1.405136;0.005801928;1.0;-0.1911236;10.0223;T1
1358;undamaged;03/12/14 08:54;Run5_1359..mat;V27HOJTEK_20141203_0850.blk;-1.337062755;0.003272135;-1.321049325;-1.352074315;10;10;20.33409469;20.28433049;20.30921259;185.7445896;275.0191075;270.7254821;2.40905857;16.72623;1.38456;0.005801928;1.0;-0.1909806;10.02769;T1
1359;undamaged;03/12/14 08:59;Run5_1360..mat;V27HOJTEK_20141203_0850.blk;-1.337933239;0.003233973;-1.323730827;-1.353223228;11;11;21.41022948;21.26584402;21.33803675;1.037770811;89.73446026;271.3033106;2.688547067;23.00743;1.359002;0.005801928;1.0;-0.1906548;10.02414;T1
1360;undamaged;03/12/14 09:04;Run5_1361..mat;V27HOJTEK_20141203_0900.blk;-1.337514852;0.003264152;-1.321528169;-1.352361544;9;9;17.7903813;17.85582444;17.82310287;278.0481853;7.997393772;270.0507915;2.541480921;18.87893;1.352914;0.005801928;1.0;-0.1897011;10.03139;T1
1363;undamaged;03/12/14 09:19;Run5_1364..mat;V27HOJTEK_20141203_0910.blk;-1.330762371;0.003241751;-1.315207266;-1.346521072;15;15;29.82890942;29.81881238;29.8238609;300.1243728;31.09850365;269.0258692;3.186414683;21.52121;1.395957;0.005801928;1.0;-0.190011;10.0227;T1
